# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3761  [000] .... 259068.723055: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
         mmcqd/0-339   [001] d..1 259069.055209: bcm2835_sdhost_send_command: write:SDARG:00000f8c
         mmcqd/0-339   [001] d..1 259069.055210: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259069.055212: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259069.055214: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259069.055215: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259069.055218: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259069.055219: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259069.055220: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259069.055712: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.055714: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.055716: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259069.055719: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259069.055721: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.055723: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.055724: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259069.055725: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [003] d.h2 259069.057190: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [003] d.h2 259069.057192: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 259069.057193: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [003] d.h2 259069.057195: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [003] d.h2 259069.057197: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 259069.057200: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 259069.057202: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729e940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 259069.057204: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259069.057213: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259069.057214: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259069.057215: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259069.057216: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259069.057217: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259069.057218: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259069.057220: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259069.057222: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259069.057224: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259069.057226: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259069.057227: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259069.057228: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259069.057230: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259069.057231: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259069.057232: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259069.057233: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259069.057239: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 259069.057247: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 259069.057249: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 259069.057250: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259069.057260: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 259069.057261: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [000] d..2 259069.057273: mmc_exit_request <-free_request_size
         mmcqd/0-339   [000] ...1 259069.057275: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259069.057276: mmc_release_host <-mmc_put_card
          iozone-3762  [003] ...1 259069.057324: mmc_init_request <-alloc_request_size
          iozone-3762  [003] d..2 259069.057331: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [000] d..2 259069.057340: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [000] d..2 259069.057342: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [000] ...1 259069.057343: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259069.057344: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259069.057346: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259069.057347: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259069.057348: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259069.057349: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259069.057350: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259069.057351: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259069.057352: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259069.057354: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259069.057355: mmc_request_start: mmc0: start struct mmc_request[ffffffc03729f540]: cmd_opcode=25 cmd_arg=0xf94 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [000] d..1 259069.057366: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259069.057368: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259069.057370: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259069.057372: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [000] d..1 259069.057373: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [000] d..1 259069.057374: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [000] d..1 259069.057375: bcm2835_sdhost_send_command: write:SDARG:00000f94
         mmcqd/0-339   [000] d..1 259069.057376: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259069.057379: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259069.057380: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259069.057381: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [000] d..1 259069.057382: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259069.057385: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259069.057386: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259069.057387: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259069.057958: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.057960: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.057961: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259069.057963: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259069.057965: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.057967: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.057968: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259069.057969: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [002] d.h2 259069.059318: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [002] d.h2 259069.059319: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259069.059321: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [002] d.h2 259069.059322: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [002] d.h2 259069.059324: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [002] ..s2 259069.059328: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [002] ..s1 259069.059330: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729f540]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [002] ..s2 259069.059332: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259069.059343: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259069.059344: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259069.059345: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259069.059346: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259069.059347: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259069.059348: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259069.059350: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259069.059352: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259069.059354: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [002] d..1 259069.059356: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259069.059357: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259069.059358: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.059360: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.059361: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.059362: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259069.059363: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259069.059369: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s1 259069.059374: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s. 259069.059376: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s1 259069.059378: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259069.059386: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259069.059387: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] d..2 259069.059401: mmc_exit_request <-free_request_size
         mmcqd/0-339   [003] ...1 259069.059404: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259069.059405: mmc_release_host <-mmc_put_card
          iozone-3762  [000] ...1 259069.059479: mmc_init_request <-alloc_request_size
          iozone-3762  [000] d..2 259069.059487: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [003] d..2 259069.059494: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [003] d..2 259069.059495: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [003] ...1 259069.059497: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259069.059497: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259069.059500: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259069.059501: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259069.059502: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259069.059503: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259069.059505: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259069.059505: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259069.059506: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259069.059508: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259069.059510: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4b140]: cmd_opcode=25 cmd_arg=0xf9c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [003] d..1 259069.059520: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259069.059522: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259069.059524: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259069.059525: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [003] d..1 259069.059526: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [003] d..1 259069.059527: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [003] d..1 259069.059529: bcm2835_sdhost_send_command: write:SDARG:00000f9c
         mmcqd/0-339   [003] d..1 259069.059530: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259069.059533: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259069.059534: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [003] d..1 259069.059535: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259069.059538: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259069.059539: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259069.059540: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259069.060184: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.060185: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.060187: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259069.060189: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259069.060190: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259069.060192: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259069.060193: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259069.060194: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [001] d.h2 259069.061456: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259069.061458: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259069.061460: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259069.061461: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259069.061463: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259069.061466: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259069.061468: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4b140]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259069.061470: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259069.061481: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259069.061482: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259069.061483: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259069.061484: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259069.061484: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259069.061486: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259069.061488: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259069.061489: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259069.061491: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259069.061494: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259069.061495: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259069.061496: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259069.061498: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259069.061499: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259069.061502: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259069.061504: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259069.061509: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259069.061516: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259069.061518: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259069.061519: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259069.061528: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259069.061529: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259069.061542: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259069.061544: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259069.061545: mmc_release_host <-mmc_put_card
          iozone-3762  [000] ...1 259069.061579: mmc_init_request <-alloc_request_size
          iozone-3762  [000] d..2 259069.061586: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259069.061595: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259069.061596: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259069.061597: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259069.061598: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259069.061601: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259069.061602: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259069.061603: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259069.061604: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259069.061605: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259069.061607: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259069.061607: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259069.061609: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259069.061611: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b48140]: cmd_opcode=24 cmd_arg=0x97c cmd_flags=0xb5 cmd_retries=0 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=1 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259069.061613: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259069.061615: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259069.061617: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259069.061619: bcm2835_sdhost_send_command: write:SDHCFG:0000041e
         mmcqd/0-339   [002] d..1 259069.061620: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259069.061621: bcm2835_sdhost_send_command: write:SDHBLC:00000001
         mmcqd/0-339   [002] d..1 259069.061622: bcm2835_sdhost_send_command: write:SDARG:0000097c
         mmcqd/0-339   [002] d..1 259069.061624: bcm2835_sdhost_send_command: write:SDCMD:00008098
         mmcqd/0-339   [002] d..1 259069.061626: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [002] d..1 259069.061628: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [002] d..1 259069.061629: bcm2835_sdhost_finish_command: read:SDCMD:00000098
         mmcqd/0-339   [002] d..1 259069.061630: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259069.061633: mmc_blk_issue_rq <-mmc_queue_thread
          <idle>-0     [000] d.h2 259069.061633: bcm2835_sdhost_irq: read:SDHSTS:00000001
         mmcqd/0-339   [002] ...1 259069.061634: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259069.061635: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [000] d.h2 259069.061635: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259069.061638: bcm2835_sdhost_irq: write:SDHCFG:0000050e
          <idle>-0     [000] d.h3 259069.061643: bcm2835_sdhost_transfer_pio: read:SDEDM:0001080a
          <idle>-0     [000] d.h3 259069.061644: bcm2835_sdhost_transfer_pio: write:SDDATA:6d007441
          <idle>-0     [000] d.h3 259069.061645: bcm2835_sdhost_transfer_pio: write:SDDATA:00007000
          <idle>-0     [000] d.h3 259069.061646: bcm2835_sdhost_transfer_pio: write:SDDATA:0fffff00
          <idle>-0     [000] d.h3 259069.061647: bcm2835_sdhost_transfer_pio: write:SDDATA:ffff0a00
          <idle>-0     [000] d.h3 259069.061648: bcm2835_sdhost_transfer_pio: write:SDDATA:ffffffff
